country,code,year,cases
Malaysia,MYS,13,0
Malaysia,MYS,14,2
Malaysia,MYS,15,0
Malaysia,MYS,16,2
Malaysia,MYS,17,2
Malaysia,MYS,18,1
Malaysia,MYS,19,2
Malaysia,MYS,20,1
Malaysia,MYS,21,0
Malaysia,MYS,22,0
Malaysia,MYS,23,0
Malaysia,MYS,24,1
Malaysia,MYS,25,2
Malaysia,MYS,26,1
Malaysia,MYS,27,0
Malaysia,MYS,28,0
Malaysia,MYS,29,0
Malaysia,MYS,30,0
Malaysia,MYS,31,0
Malaysia,MYS,32,0
Malaysia,MYS,33,0
Malaysia,MYS,34,0
Malaysia,MYS,35,0
Malaysia,MYS,36,0
Malaysia,MYS,37,0
Malaysia,MYS,38,2
Malaysia,MYS,39,0
Malaysia,MYS,40,0
Malaysia,MYS,41,0
Malaysia,MYS,42,5
Malaysia,MYS,43,21
Malaysia,MYS,44,0
Malaysia,MYS,45,5
Malaysia,MYS,46,28
Malaysia,MYS,47,10
Malaysia,MYS,48,0
Malaysia,MYS,49,24
Malaysia,MYS,50,12
Malaysia,MYS,51,0
Malaysia,MYS,52,0
Malaysia,MYS,53,68
Malaysia,MYS,54,41
Maldives,MDV,48,2
Maldives,MDV,49,0
Maldives,MDV,50,4
Maldives,MDV,51,0
Maldives,MDV,52,0
Maldives,MDV,53,1
Maldives,MDV,54,1
Malta,MLT,48,0
Malta,MLT,49,1
Malta,MLT,50,0
Malta,MLT,51,2
Malta,MLT,52,3
Malta,MLT,53,3
Malta,MLT,54,0
Martinique,MTQ,48,0
Martinique,MTQ,49,0
Martinique,MTQ,50,1
Martinique,MTQ,51,0
Martinique,MTQ,52,1
Martinique,MTQ,53,2
Martinique,MTQ,54,4
Mexico,MEX,40,0
Mexico,MEX,41,3
Mexico,MEX,42,0
Mexico,MEX,43,0
Mexico,MEX,44,0
Mexico,MEX,45,0
Mexico,MEX,46,0
Mexico,MEX,47,2
Mexico,MEX,48,0
Mexico,MEX,49,0
Mexico,MEX,50,0
Mexico,MEX,51,4
Mexico,MEX,52,1
Mexico,MEX,53,14
Mexico,MEX,54,15
Moldova,MDA,48,0
Moldova,MDA,49,0
Moldova,MDA,50,2
Moldova,MDA,51,1
Moldova,MDA,52,0
Moldova,MDA,53,4
Moldova,MDA,54,4
Monaco,MCO,41,0
Monaco,MCO,42,0
Monaco,MCO,43,0
Monaco,MCO,44,0
Monaco,MCO,45,0
Monaco,MCO,46,0
Monaco,MCO,47,0
Monaco,MCO,48,0
Monaco,MCO,49,0
Monaco,MCO,50,0
Monaco,MCO,51,0
Monaco,MCO,52,0
Monaco,MCO,53,1
Monaco,MCO,54,0
Mongolia,MNG,50,0
Mongolia,MNG,51,0
Mongolia,MNG,52,0
Mongolia,MNG,53,0
Mongolia,MNG,54,0
Morocco,MAR,43,0
Morocco,MAR,44,1
Morocco,MAR,45,0
Morocco,MAR,46,0
Morocco,MAR,47,0
Morocco,MAR,48,0
Morocco,MAR,49,0
Morocco,MAR,50,1
Morocco,MAR,51,2
Morocco,MAR,52,1
Morocco,MAR,53,1
Morocco,MAR,54,11
Nepal,NPL,5,0
Nepal,NPL,6,0
Nepal,NPL,7,0
Nepal,NPL,8,0
Nepal,NPL,9,0
Nepal,NPL,10,0
Nepal,NPL,11,0
Nepal,NPL,12,0
Nepal,NPL,13,0
Nepal,NPL,14,0
Nepal,NPL,15,0
Nepal,NPL,16,0
Nepal,NPL,17,0
Nepal,NPL,18,0
Nepal,NPL,19,0
Nepal,NPL,20,0
Nepal,NPL,21,0
Nepal,NPL,22,0
Nepal,NPL,23,0
Nepal,NPL,24,0
Nepal,NPL,25,0
Nepal,NPL,26,0
Nepal,NPL,27,0
Nepal,NPL,28,0
Nepal,NPL,29,0
Nepal,NPL,30,0
Nepal,NPL,31,0
Nepal,NPL,32,0
Nepal,NPL,33,0
Nepal,NPL,34,0
Nepal,NPL,35,0
Nepal,NPL,36,0
Nepal,NPL,37,0
Nepal,NPL,38,0
Nepal,NPL,39,0
Nepal,NPL,40,0
Nepal,NPL,41,0
Nepal,NPL,42,0
Nepal,NPL,43,0
Nepal,NPL,44,0
Nepal,NPL,45,0
Nepal,NPL,46,0
Nepal,NPL,47,0
Nepal,NPL,48,0
Nepal,NPL,49,0
Nepal,NPL,50,0
Nepal,NPL,51,0
Nepal,NPL,52,0
Nepal,NPL,53,0
Nepal,NPL,54,0
Netherlands,NLD,39,1
Netherlands,NLD,40,5
Netherlands,NLD,41,6
Netherlands,NLD,42,5
Netherlands,NLD,43,10
Netherlands,NLD,44,10
Netherlands,NLD,45,44
Netherlands,NLD,46,46
Netherlands,NLD,47,60
Netherlands,NLD,48,77
Netherlands,NLD,49,56
Netherlands,NLD,50,61
Netherlands,NLD,51,121
Netherlands,NLD,52,111
Netherlands,NLD,53,190
Netherlands,NLD,54,155
New Zealand,NZL,39,0
New Zealand,NZL,40,0
New Zealand,NZL,41,0
New Zealand,NZL,42,1
New Zealand,NZL,43,0
New Zealand,NZL,44,0
New Zealand,NZL,45,2
New Zealand,NZL,46,1
New Zealand,NZL,47,0
New Zealand,NZL,48,0
New Zealand,NZL,49,0
New Zealand,NZL,50,0
New Zealand,NZL,51,0
New Zealand,NZL,52,0
New Zealand,NZL,53,1
New Zealand,NZL,54,0
Nigeria,NGA,39,0
Nigeria,NGA,40,0
Nigeria,NGA,41,0
Nigeria,NGA,42,0
Nigeria,NGA,43,0
Nigeria,NGA,44,0
Nigeria,NGA,45,0
Nigeria,NGA,46,0
Nigeria,NGA,47,0
Nigeria,NGA,48,1
Nigeria,NGA,49,0
Nigeria,NGA,50,0
Nigeria,NGA,51,0
Nigeria,NGA,52,0
Nigeria,NGA,53,0
Nigeria,NGA,54,0
Norway,NOR,38,3
Norway,NOR,39,2
Norway,NOR,40,9
Norway,NOR,41,4
Norway,NOR,42,6
Norway,NOR,43,7
Norway,NOR,44,24
Norway,NOR,45,30
Norway,NOR,46,27
Norway,NOR,47,34
Norway,NOR,48,22
Norway,NOR,49,23
Norway,NOR,50,85
Norway,NOR,51,212
Norway,NOR,52,0
Norway,NOR,53,261
Norway,NOR,54,157
Oman,OMN,36,2
Oman,OMN,37,0
Oman,OMN,38,2
Oman,OMN,39,0
Oman,OMN,40,0
Oman,OMN,41,0
Oman,OMN,42,0
Oman,OMN,43,6
Oman,OMN,44,3
Oman,OMN,45,1
Oman,OMN,46,0
Oman,OMN,47,0
Oman,OMN,48,0
Oman,OMN,49,2
Oman,OMN,50,0
Oman,OMN,51,0
Oman,OMN,52,0
Oman,OMN,53,1
Oman,OMN,54,1
Pakistan,PAK,38,0
Pakistan,PAK,39,0
Pakistan,PAK,40,2
Pakistan,PAK,41,0
Pakistan,PAK,42,1
Pakistan,PAK,43,0
Pakistan,PAK,44,0
Pakistan,PAK,45,0
Pakistan,PAK,46,0
Pakistan,PAK,47,0
Pakistan,PAK,48,1
Pakistan,PAK,49,10
Pakistan,PAK,50,0
Pakistan,PAK,51,3
Pakistan,PAK,52,1
Pakistan,PAK,53,1
Pakistan,PAK,54,7
Palestine,PSE,45,3
Palestine,PSE,46,9
Palestine,PSE,47,0
Palestine,PSE,48,3
Palestine,PSE,49,7
Palestine,PSE,50,4
Palestine,PSE,51,0
Palestine,PSE,52,1
Palestine,PSE,53,4
Palestine,PSE,54,3
Panama,PAN,50,7
Panama,PAN,51,2
Panama,PAN,52,4
Panama,PAN,53,13
Panama,PAN,54,0
Paraguay,PRY,49,0
Paraguay,PRY,50,4
Paraguay,PRY,51,0
Paraguay,PRY,52,0
Paraguay,PRY,53,1
Paraguay,PRY,54,0
Peru,PER,47,5
Peru,PER,48,0
Peru,PER,49,3
Peru,PER,50,2
Peru,PER,51,6
Peru,PER,52,5
Peru,PER,53,6
Peru,PER,54,15
Philippines,PHL,10,0
Philippines,PHL,11,0
Philippines,PHL,12,1
Philippines,PHL,13,0
Philippines,PHL,14,0
Philippines,PHL,15,1
Philippines,PHL,16,0
Philippines,PHL,17,0
Philippines,PHL,18,0
Philippines,PHL,19,0
Philippines,PHL,20,0
Philippines,PHL,21,0
Philippines,PHL,22,0
Philippines,PHL,23,0
Philippines,PHL,24,0
Philippines,PHL,25,0
Philippines,PHL,26,0
Philippines,PHL,27,0
Philippines,PHL,28,0
Philippines,PHL,29,0
Philippines,PHL,30,0
Philippines,PHL,31,0
Philippines,PHL,32,0
Philippines,PHL,33,0
Philippines,PHL,34,0
Philippines,PHL,35,0
Philippines,PHL,36,0
Philippines,PHL,37,0
Philippines,PHL,38,0
Philippines,PHL,39,0
Philippines,PHL,40,0
Philippines,PHL,41,0
Philippines,PHL,42,0
Philippines,PHL,43,0
Philippines,PHL,44,0
Philippines,PHL,45,2
Philippines,PHL,46,0
Philippines,PHL,47,1
Philippines,PHL,48,4
Philippines,PHL,49,23
Philippines,PHL,50,16
Philippines,PHL,51,3
Philippines,PHL,52,0
Philippines,PHL,53,12
Philippines,PHL,54,47
Poland,POL,44,0
Poland,POL,45,0
Poland,POL,46,4
Poland,POL,47,1
Poland,POL,48,5
Poland,POL,49,5
Poland,POL,50,6
Poland,POL,51,22
Poland,POL,52,5
Poland,POL,53,15
Poland,POL,54,47
Portugal,PRT,43,0
Portugal,PRT,44,5
Portugal,PRT,45,2
Portugal,PRT,46,4
Portugal,PRT,47,8
Portugal,PRT,48,9
Portugal,PRT,49,0
Portugal,PRT,50,11
Portugal,PRT,51,0
Portugal,PRT,52,0
Portugal,PRT,53,71
Portugal,PRT,54,0
Puerto Rico,PRI,54,0
Qatar,QAT,41,2
Qatar,QAT,42,4
Qatar,QAT,43,1
Qatar,QAT,44,0
Qatar,QAT,45,0
Qatar,QAT,46,3
Qatar,QAT,47,1
Qatar,QAT,48,3
Qatar,QAT,49,3
Qatar,QAT,50,6
Qatar,QAT,51,238
Qatar,QAT,52,0
Qatar,QAT,53,0
Qatar,QAT,54,75
Reunion,REU,53,2
Reunion,REU,54,1
Romania,ROU,38,0
Romania,ROU,39,2
Romania,ROU,40,0
Romania,ROU,41,0
Romania,ROU,42,0
Romania,ROU,43,1
Romania,ROU,44,0
Romania,ROU,45,2
Romania,ROU,46,1
Romania,ROU,47,6
Romania,ROU,48,2
Romania,ROU,49,0
Romania,ROU,50,10
Romania,ROU,51,23
Romania,ROU,52,0
Romania,ROU,53,16
Romania,ROU,54,59
Russia,RUS,12,0
Russia,RUS,13,0
Russia,RUS,14,0
Russia,RUS,15,0
Russia,RUS,16,0
Russia,RUS,17,0
Russia,RUS,18,0
Russia,RUS,19,0
Russia,RUS,20,0
Russia,RUS,21,0
Russia,RUS,22,0
Russia,RUS,23,0
Russia,RUS,24,0
Russia,RUS,25,0
Russia,RUS,26,0
Russia,RUS,27,0
Russia,RUS,28,0
Russia,RUS,29,0
Russia,RUS,30,0
Russia,RUS,31,0
Russia,RUS,32,0
Russia,RUS,33,0
Russia,RUS,34,0
Russia,RUS,35,0
Russia,RUS,36,0
Russia,RUS,37,0
Russia,RUS,38,0
Russia,RUS,39,0
Russia,RUS,40,0
Russia,RUS,41,0
Russia,RUS,42,1
Russia,RUS,43,0
Russia,RUS,44,0
Russia,RUS,45,1
Russia,RUS,46,3
Russia,RUS,47,0
Russia,RUS,48,0
Russia,RUS,49,0
Russia,RUS,50,0
Russia,RUS,51,13
Russia,RUS,52,14
Russia,RUS,53,0
Russia,RUS,54,0
Saint Barthlemy,,45,0
Saint Barthlemy,,46,0
Saint Barthlemy,,47,0
Saint Barthlemy,,48,0
Saint Barthlemy,,49,0
Saint Barthlemy,,50,0
Saint Barthlemy,,51,0
Saint Barthlemy,,52,0
Saint Barthlemy,,53,0
Saint Barthlemy,,54,0
Saint Martin (French part),MAF,45,0
Saint Martin (French part),MAF,46,0
Saint Martin (French part),MAF,47,0
Saint Martin (French part),MAF,48,0
Saint Martin (French part),MAF,49,0
Saint Martin (French part),MAF,50,0
Saint Martin (French part),MAF,51,0
Saint Martin (French part),MAF,52,0
Saint Martin (French part),MAF,53,0
Saint Martin (French part),MAF,54,0
Saint Vincent and the Grenadines,VCT,53,0
Saint Vincent and the Grenadines,VCT,54,0
San Marino,SMR,40,0
San Marino,SMR,41,0
San Marino,SMR,42,7
San Marino,SMR,43,0
San Marino,SMR,44,8
San Marino,SMR,45,5
San Marino,SMR,46,3
San Marino,SMR,47,3
San Marino,SMR,48,10
San Marino,SMR,49,12
San Marino,SMR,50,14
San Marino,SMR,51,0
San Marino,SMR,52,0
San Marino,SMR,53,3
San Marino,SMR,54,26
Saudi Arabia,SAU,43,0
Saudi Arabia,SAU,44,1
Saudi Arabia,SAU,45,6
Saudi Arabia,SAU,46,0
Saudi Arabia,SAU,47,3
Saudi Arabia,SAU,48,4
Saudi Arabia,SAU,49,0
Saudi Arabia,SAU,50,5
Saudi Arabia,SAU,51,1
Saudi Arabia,SAU,52,0
Saudi Arabia,SAU,53,41
Saudi Arabia,SAU,54,41
Senegal,SEN,43,0
Senegal,SEN,44,3
Senegal,SEN,45,0
Senegal,SEN,46,0
Senegal,SEN,47,0
Senegal,SEN,48,0
Senegal,SEN,49,0
Senegal,SEN,50,0
Senegal,SEN,51,0
Senegal,SEN,52,6
Senegal,SEN,53,0
Senegal,SEN,54,11
Serbia,SRB,46,0
Serbia,SRB,47,0
Serbia,SRB,48,0
Serbia,SRB,49,0
Serbia,SRB,50,11
Serbia,SRB,51,7
Serbia,SRB,52,0
Serbia,SRB,53,12
Serbia,SRB,54,10
Singapore,SGP,4,2
Singapore,SGP,5,1
Singapore,SGP,6,0
Singapore,SGP,7,3
Singapore,SGP,8,0
Singapore,SGP,9,3
Singapore,SGP,10,3
Singapore,SGP,11,3
Singapore,SGP,12,2
Singapore,SGP,13,0
Singapore,SGP,14,0
Singapore,SGP,15,6
Singapore,SGP,16,4
Singapore,SGP,17,2
Singapore,SGP,18,3
Singapore,SGP,19,7
Singapore,SGP,20,3
Singapore,SGP,21,2
Singapore,SGP,22,2
Singapore,SGP,23,3
Singapore,SGP,24,8
Singapore,SGP,25,9
Singapore,SGP,26,5
Singapore,SGP,27,3
Singapore,SGP,28,2
Singapore,SGP,29,4
Singapore,SGP,30,3
Singapore,SGP,31,1
Singapore,SGP,32,1
Singapore,SGP,33,3
Singapore,SGP,34,0
Singapore,SGP,35,1
Singapore,SGP,36,1
Singapore,SGP,37,2
Singapore,SGP,38,3
Singapore,SGP,39,2
Singapore,SGP,40,4
Singapore,SGP,41,4
Singapore,SGP,42,2
Singapore,SGP,43,2
Singapore,SGP,44,0
Singapore,SGP,45,7
Singapore,SGP,46,13
Singapore,SGP,47,8
Singapore,SGP,48,12
Singapore,SGP,49,10
Singapore,SGP,50,6
Singapore,SGP,51,12
Singapore,SGP,52,9
Singapore,SGP,53,13
Singapore,SGP,54,12
Slovakia,SVK,47,2
Slovakia,SVK,48,2
Slovakia,SVK,49,2
Slovakia,SVK,50,0
Slovakia,SVK,51,3
Slovakia,SVK,52,11
Slovakia,SVK,53,9
Slovakia,SVK,54,14
Slovenia,SVN,45,5
Slovenia,SVN,46,3
Slovenia,SVN,47,3
Slovenia,SVN,48,4
Slovenia,SVN,49,7
Slovenia,SVN,50,8
Slovenia,SVN,51,26
Slovenia,SVN,52,0
Slovenia,SVN,53,84
Slovenia,SVN,54,0
South Africa,ZAF,46,0
South Africa,ZAF,47,1
South Africa,ZAF,48,1
South Africa,ZAF,49,4
South Africa,ZAF,50,0
South Africa,ZAF,51,6
South Africa,ZAF,52,4
South Africa,ZAF,53,0
South Africa,ZAF,54,21
South Korea,KOR,1,0
South Korea,KOR,2,0
South Korea,KOR,3,1
South Korea,KOR,4,0
South Korea,KOR,5,0
South Korea,KOR,6,2
South Korea,KOR,7,0
South Korea,KOR,8,0
South Korea,KOR,9,0
South Korea,KOR,10,7
South Korea,KOR,11,1
South Korea,KOR,12,3
South Korea,KOR,13,0
South Korea,KOR,14,1
South Korea,KOR,15,2
South Korea,KOR,16,5
South Korea,KOR,17,1
South Korea,KOR,18,0
South Korea,KOR,19,3
South Korea,KOR,20,0
South Korea,KOR,21,1
South Korea,KOR,22,0
South Korea,KOR,23,0
South Korea,KOR,24,0
South Korea,KOR,25,0
South Korea,KOR,26,1
South Korea,KOR,27,1
South Korea,KOR,28,1
South Korea,KOR,29,20
South Korea,KOR,30,53
South Korea,KOR,31,100
South Korea,KOR,32,142
South Korea,KOR,33,256
South Korea,KOR,34,161
South Korea,KOR,35,214
South Korea,KOR,36,284
South Korea,KOR,37,505
South Korea,KOR,38,571
South Korea,KOR,39,813
South Korea,KOR,40,586
South Korea,KOR,41,476
South Korea,KOR,42,600
South Korea,KOR,43,516
South Korea,KOR,44,438
South Korea,KOR,45,518
South Korea,KOR,46,483
South Korea,KOR,47,367
South Korea,KOR,48,248
South Korea,KOR,49,131
South Korea,KOR,50,242
South Korea,KOR,51,114
South Korea,KOR,52,110
South Korea,KOR,53,107
South Korea,KOR,54,76
Spain,ESP,12,0
Spain,ESP,13,0
Spain,ESP,14,0
Spain,ESP,15,0
Spain,ESP,16,0
Spain,ESP,17,0
Spain,ESP,18,0
Spain,ESP,19,0
Spain,ESP,20,1
Spain,ESP,21,0
Spain,ESP,22,0
Spain,ESP,23,0
Spain,ESP,24,0
Spain,ESP,25,0
Spain,ESP,26,0
Spain,ESP,27,0
Spain,ESP,28,0
Spain,ESP,29,0
Spain,ESP,30,0
Spain,ESP,31,0
Spain,ESP,32,0
Spain,ESP,33,0
Spain,ESP,34,0
Spain,ESP,35,0
Spain,ESP,36,0
Spain,ESP,37,10
Spain,ESP,38,13
Spain,ESP,39,7
Spain,ESP,40,13
Spain,ESP,41,0
Spain,ESP,42,69
Spain,ESP,43,37
Spain,ESP,44,47
Spain,ESP,45,59
Spain,ESP,46,117
Spain,ESP,47,56
Spain,ESP,48,159
Spain,ESP,49,435
Spain,ESP,50,615
Spain,ESP,51,501
Spain,ESP,52,825
Spain,ESP,53,1266
Spain,ESP,54,1522
Sri Lanka,LKA,8,0
Sri Lanka,LKA,9,0
Sri Lanka,LKA,10,0
Sri Lanka,LKA,11,0
Sri Lanka,LKA,12,0
Sri Lanka,LKA,13,0
Sri Lanka,LKA,14,0
Sri Lanka,LKA,15,0
Sri Lanka,LKA,16,0
Sri Lanka,LKA,17,0
Sri Lanka,LKA,18,0
Sri Lanka,LKA,19,0
Sri Lanka,LKA,20,0
Sri Lanka,LKA,21,0
Sri Lanka,LKA,22,0
Sri Lanka,LKA,23,0
Sri Lanka,LKA,24,0
Sri Lanka,LKA,25,0
Sri Lanka,LKA,26,0
Sri Lanka,LKA,27,0
Sri Lanka,LKA,28,0
Sri Lanka,LKA,29,0
Sri Lanka,LKA,30,0
Sri Lanka,LKA,31,0
Sri Lanka,LKA,32,0
Sri Lanka,LKA,33,0
Sri Lanka,LKA,34,0
Sri Lanka,LKA,35,0
Sri Lanka,LKA,36,0
Sri Lanka,LKA,37,0
Sri Lanka,LKA,38,0
Sri Lanka,LKA,39,0
Sri Lanka,LKA,40,0
Sri Lanka,LKA,41,0
Sri Lanka,LKA,42,0
Sri Lanka,LKA,43,0
Sri Lanka,LKA,44,0
Sri Lanka,LKA,45,0
Sri Lanka,LKA,46,0
Sri Lanka,LKA,47,0
Sri Lanka,LKA,48,0
Sri Lanka,LKA,49,0
Sri Lanka,LKA,50,0
Sri Lanka,LKA,51,1
Sri Lanka,LKA,52,1
Sri Lanka,LKA,53,3
Sri Lanka,LKA,54,5
Sudan,SDN,54,0
Sweden,SWE,12,0
Sweden,SWE,13,0
Sweden,SWE,14,0
Sweden,SWE,15,0
Sweden,SWE,16,0
Sweden,SWE,17,0
Sweden,SWE,18,0
Sweden,SWE,19,0
Sweden,SWE,20,0
Sweden,SWE,21,0
Sweden,SWE,22,0
Sweden,SWE,23,0
Sweden,SWE,24,0
Sweden,SWE,25,0
Sweden,SWE,26,0
Sweden,SWE,27,0
Sweden,SWE,28,0
Sweden,SWE,29,0
Sweden,SWE,30,0
Sweden,SWE,31,0
Sweden,SWE,32,0
Sweden,SWE,33,0
Sweden,SWE,34,0
Sweden,SWE,35,0
Sweden,SWE,36,0
Sweden,SWE,37,1
Sweden,SWE,38,5
Sweden,SWE,39,5
Sweden,SWE,40,1
Sweden,SWE,41,1
Sweden,SWE,42,1
Sweden,SWE,43,9
Sweden,SWE,44,11
Sweden,SWE,45,26
Sweden,SWE,46,76
Sweden,SWE,47,24
Sweden,SWE,48,42
Sweden,SWE,49,45
Sweden,SWE,50,78
Sweden,SWE,51,135
Sweden,SWE,52,159
Sweden,SWE,53,155
Sweden,SWE,54,149
Switzerland,CHE,37,0
Switzerland,CHE,38,5
Switzerland,CHE,39,4
Switzerland,CHE,40,8
Switzerland,CHE,41,6
Switzerland,CHE,42,6
Switzerland,CHE,43,7
Switzerland,CHE,44,19
Switzerland,CHE,45,30
Switzerland,CHE,46,123
Switzerland,CHE,47,55
Switzerland,CHE,48,68
Switzerland,CHE,49,0
Switzerland,CHE,50,159
Switzerland,CHE,51,154
Switzerland,CHE,52,213
Switzerland,CHE,53,267
Switzerland,CHE,54,234
Thailand,THA,1,0
Thailand,THA,2,2
Thailand,THA,3,0
Thailand,THA,4,0
Thailand,THA,5,1
Thailand,THA,6,0
Thailand,THA,7,9
Thailand,THA,8,0
Thailand,THA,9,0
Thailand,THA,10,0
Thailand,THA,11,5
Thailand,THA,12,0
Thailand,THA,13,0
Thailand,THA,14,0
Thailand,THA,15,6
Thailand,THA,16,0
Thailand,THA,17,0
Thailand,THA,18,7
Thailand,THA,19,0
Thailand,THA,20,0
Thailand,THA,21,1
Thailand,THA,22,0
Thailand,THA,23,0
Thailand,THA,24,0
Thailand,THA,25,1
Thailand,THA,26,0
Thailand,THA,27,1
Thailand,THA,28,0
Thailand,THA,29,0
Thailand,THA,30,0
Thailand,THA,31,0
Thailand,THA,32,0
Thailand,THA,33,0
Thailand,THA,34,0
Thailand,THA,35,2
Thailand,THA,36,3
Thailand,THA,37,0
Thailand,THA,38,0
Thailand,THA,39,2
Thailand,THA,40,0
Thailand,THA,41,0
Thailand,THA,42,1
Thailand,THA,43,0
Thailand,THA,44,4
Thailand,THA,45,0
Thailand,THA,46,1
Thailand,THA,47,2
Thailand,THA,48,0
Thailand,THA,49,3
Thailand,THA,50,6
Thailand,THA,51,11
Thailand,THA,52,5
Thailand,THA,53,0
Thailand,THA,54,0
Togo,TGO,47,0
Togo,TGO,48,0
Togo,TGO,49,0
Togo,TGO,50,0
Togo,TGO,51,0
Togo,TGO,52,0
Togo,TGO,53,0
Togo,TGO,54,0
Trinidad and Tobago,TTO,54,0
Tunisia,TUN,43,0
Tunisia,TUN,44,0
Tunisia,TUN,45,0
Tunisia,TUN,46,0
Tunisia,TUN,47,0
Tunisia,TUN,48,1
Tunisia,TUN,49,0
Tunisia,TUN,50,4
Tunisia,TUN,51,0
Tunisia,TUN,52,1
Tunisia,TUN,53,9
Tunisia,TUN,54,0
Turkey,TUR,52,0
Turkey,TUR,53,4
Turkey,TUR,54,0
Ukraine,UKR,44,0
Ukraine,UKR,45,0
Ukraine,UKR,46,0
Ukraine,UKR,47,0
Ukraine,UKR,48,0
Ukraine,UKR,49,0
Ukraine,UKR,50,0
Ukraine,UKR,51,0
Ukraine,UKR,52,2
Ukraine,UKR,53,0
Ukraine,UKR,54,0
United Arab Emirates,ARE,9,0
United Arab Emirates,ARE,10,0
United Arab Emirates,ARE,11,0
United Arab Emirates,ARE,12,1
United Arab Emirates,ARE,13,0
United Arab Emirates,ARE,14,0
United Arab Emirates,ARE,15,0
United Arab Emirates,ARE,16,0
United Arab Emirates,ARE,17,0
United Arab Emirates,ARE,18,2
United Arab Emirates,ARE,19,0
United Arab Emirates,ARE,20,0
United Arab Emirates,ARE,21,1
United Arab Emirates,ARE,22,0
United Arab Emirates,ARE,23,0
United Arab Emirates,ARE,24,0
United Arab Emirates,ARE,25,0
United Arab Emirates,ARE,26,0
United Arab Emirates,ARE,27,1
United Arab Emirates,ARE,28,0
United Arab Emirates,ARE,29,0
United Arab Emirates,ARE,30,0
United Arab Emirates,ARE,31,0
United Arab Emirates,ARE,32,2
United Arab Emirates,ARE,33,2
United Arab Emirates,ARE,34,0
United Arab Emirates,ARE,35,0
United Arab Emirates,ARE,36,0
United Arab Emirates,ARE,37,0
United Arab Emirates,ARE,38,6
United Arab Emirates,ARE,39,0
United Arab Emirates,ARE,40,0
United Arab Emirates,ARE,41,2
United Arab Emirates,ARE,42,0
United Arab Emirates,ARE,43,6
United Arab Emirates,ARE,44,0
United Arab Emirates,ARE,45,0
United Arab Emirates,ARE,46,18
United Arab Emirates,ARE,47,0
United Arab Emirates,ARE,48,0
United Arab Emirates,ARE,49,14
United Arab Emirates,ARE,50,15
United Arab Emirates,ARE,51,0
United Arab Emirates,ARE,52,11
United Arab Emirates,ARE,53,0
United Arab Emirates,ARE,54,0
United Kingdom,GBR,12,0
United Kingdom,GBR,13,0
United Kingdom,GBR,14,0
United Kingdom,GBR,15,0
United Kingdom,GBR,16,0
United Kingdom,GBR,17,1
United Kingdom,GBR,18,0
United Kingdom,GBR,19,0
United Kingdom,GBR,20,1
United Kingdom,GBR,21,4
United Kingdom,GBR,22,0
United Kingdom,GBR,23,1
United Kingdom,GBR,24,0
United Kingdom,GBR,25,0
United Kingdom,GBR,26,0
United Kingdom,GBR,27,0
United Kingdom,GBR,28,0
United Kingdom,GBR,29,0
United Kingdom,GBR,30,0
United Kingdom,GBR,31,0
United Kingdom,GBR,32,0
United Kingdom,GBR,33,0
United Kingdom,GBR,34,0
United Kingdom,GBR,35,4
United Kingdom,GBR,36,0
United Kingdom,GBR,37,0
United Kingdom,GBR,38,3
United Kingdom,GBR,39,4
United Kingdom,GBR,40,3
United Kingdom,GBR,41,13
United Kingdom,GBR,42,3
United Kingdom,GBR,43,12
United Kingdom,GBR,44,38
United Kingdom,GBR,45,29
United Kingdom,GBR,46,49
United Kingdom,GBR,47,43
United Kingdom,GBR,48,67
United Kingdom,GBR,49,46
United Kingdom,GBR,50,50
United Kingdom,GBR,51,87
United Kingdom,GBR,52,134
United Kingdom,GBR,53,208
United Kingdom,GBR,54,342
United States,USA,3,0
United States,USA,4,1
United States,USA,5,0
United States,USA,6,3
United States,USA,7,0
United States,USA,8,0
United States,USA,9,0
United States,USA,10,1
United States,USA,11,1
United States,USA,12,1
United States,USA,13,3
United States,USA,14,0
United States,USA,15,0
United States,USA,16,1
United States,USA,17,0
United States,USA,18,0
United States,USA,19,0
United States,USA,20,0
United States,USA,21,1
United States,USA,22,0
United States,USA,23,1
United States,USA,24,1
United States,USA,25,0
United States,USA,26,0
United States,USA,27,0
United States,USA,28,0
United States,USA,29,0
United States,USA,30,0
United States,USA,31,0
United States,USA,32,20
United States,USA,33,0
United States,USA,34,0
United States,USA,35,18
United States,USA,36,0
United States,USA,37,6
United States,USA,38,0
United States,USA,39,3
United States,USA,40,0
United States,USA,41,0
United States,USA,42,2
United States,USA,43,44
United States,USA,44,21
United States,USA,45,19
United States,USA,46,65
United States,USA,47,0
United States,USA,48,0
United States,USA,49,259
United States,USA,50,224
United States,USA,51,291
United States,USA,52,277
United States,USA,53,414
United States,USA,54,0
Vatican,VAT,47,0
Vatican,VAT,48,0
Vatican,VAT,49,0
Vatican,VAT,50,0
Vatican,VAT,51,0
Vatican,VAT,52,0
Vatican,VAT,53,0
Vatican,VAT,54,0
Venezuela,VEN,54,0
Vietnam,VNM,4,0
Vietnam,VNM,5,0
Vietnam,VNM,6,0
Vietnam,VNM,7,0
Vietnam,VNM,8,0
Vietnam,VNM,9,0
Vietnam,VNM,10,3
Vietnam,VNM,11,1
Vietnam,VNM,12,1
Vietnam,VNM,13,1
Vietnam,VNM,14,1
Vietnam,VNM,15,1
Vietnam,VNM,16,0
Vietnam,VNM,17,2
